2017-06-16 11:00:18,b'RT @WELCOMHERITAGE: WelcomHeritage Mandir Palace #jaisalmer #rajasthan #heritage #desert #sanddunes @my_rajasthan @ResurgentRaj https://t.c\xe2\x80\xa6'
2017-06-16 10:45:02,b'WelcomHeritage Mandir Palace #jaisalmer #rajasthan #heritage #desert #sanddunes @my_rajasthan @ResurgentRaj https://t.co/YyTosmAecy'
2017-06-16 10:15:09,b'@rajasthali @my_rajasthan I  had an amazing time . Thank you for the lovely hospitality.'
2017-06-16 10:13:52,b'@tabish_tja @Shehla_Rashid @StopMobLynching @narendramodi @nytimes @my_rajasthan @incredibleindia Next joke\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nP.S\xe2\x80\xa6 https://t.co/VRSDLCy8Sj'
2017-06-16 09:15:22,b'@Shehla_Rashid @StopMobLynching This is @narendramodi #NewIndia. Hate on minority is on peak. When I go out I fear\xe2\x80\xa6 https://t.co/6Y9n1LWm6q'
2017-06-16 08:32:28,b'@xtahzy @brumbyOz @VasundharaBJP @my_rajasthan haha come to Rajasthan and explore India\xe2\x80\x99s royal legacy...wowww'
2017-06-16 08:22:06,b'RT @MotorBike_TV: Day 3 began @my_rajasthan @WeAreRajasthan @ResortManvar @Motoziel https://t.co/uVmdXbyBad @rajasthanroyals @incredibleind\xe2\x80\xa6'
2017-06-15 19:51:03,b'RT @virsatehind: https://t.co/DyNZ0hmNuU\n\nExplore #araash #thikri #yazdibandi in #Jaipur \n\n@my_rajasthan @RareHistorical @WhiteMughalsFan @\xe2\x80\xa6'
2017-06-15 19:41:52,b'RT @virsatehind: https://t.co/DyNZ0hmNuU\n\nExplore #araash #thikri #yazdibandi in #Jaipur \n\n@my_rajasthan @RareHistorical @WhiteMughalsFan @\xe2\x80\xa6'
2017-06-15 19:40:46,b'RT @virsatehind: https://t.co/DyNZ0hmNuU\n\nExplore #araash #thikri #yazdibandi in #Jaipur \n\n@my_rajasthan @RareHistorical @WhiteMughalsFan @\xe2\x80\xa6'
2017-06-15 15:39:36,b'@APsExpression @my_rajasthan @VasundharaBJP Nice photo'
2017-06-15 13:29:31,b'@ATehsin @NWF @my_rajasthan @Sariskatigers @NatGeo @DiscoveryIN @World_Wildlife @AnushkaSharma @thesushmitasen In S\xe2\x80\xa6 https://t.co/1ymhBts3vj'
2017-06-15 09:00:25,b'@arjunrammeghwal @my_rajasthan @MinOfCultureGoI @narendramodi @RailMinIndia @PMOIndia @BJPLive @BJP4India\xe2\x80\xa6 https://t.co/1bpMHpeskp'
2017-06-15 08:06:36,b'RT @IndianDiplomacy: @my_rajasthan White water rafting #Uttarakhand\nThe white waters&amp;powerful rapids of river Ganga in Rishikesh have turne\xe2\x80\xa6'
2017-06-15 07:59:10,b'RT @ManushiChhillar: A beautiful day at @rajasthali \nWearing @RituKumarHQ \n@feminamissindia  @my_rajasthan #rajasthan #tourism #travel #jai\xe2\x80\xa6'
2017-06-15 06:33:11,b'https://t.co/DyNZ0hmNuU\n\nExplore #araash #thikri #yazdibandi in #Jaipur \n\n@my_rajasthan @RareHistorical\xe2\x80\xa6 https://t.co/LsE0spkyca'
2017-06-15 06:25:14,b'@VasundharaBJP @my_rajasthan Has it reached some related Authority or not'
2017-06-15 06:24:23,b'@VasundharaBJP @my_rajasthan Has this reached to some concerned ?'
2017-06-15 06:23:41,b'RT @giriraj76: @VasundharaBJP @my_rajasthan Even #Children #Disabled #Woman #abused &amp; Left to die in Unmanaged #Crowd.\n\nI had to stand for\xe2\x80\xa6'
2017-06-15 05:58:09,b'RT @IndianDiplomacy: @my_rajasthan White water rafting #Uttarakhand\nThe white waters&amp;powerful rapids of river Ganga in Rishikesh have turne\xe2\x80\xa6'
